s0_avg_latency,s0_arrival_rate,s0_departure_rate,s0_avg_throughput,s0_avg_queue_size,s0_avg_threads,s1_avg_latency,s1_arrival_rate,s1_departure_rate,s1_avg_throughput,s1_avg_queue_size,s1_avg_threads,s2_avg_latency,s2_arrival_rate,s2_departure_rate,s2_avg_throughput,s2_avg_queue_size,s2_avg_threads,wf0_avg_e2e_latency,wf0_violation_rate,node0_avg_cpu_threads,node0_cpu_usage_pct,node1_avg_cpu_threads,node1_cpu_usage_pct,node2_avg_cpu_threads,node2_cpu_usage_pct
11.632154524279,0.385,0.365,1.5537037037037036,5.2,2.85,4.132246628198414,0.38000000000000006,0.37,1.2430555555555558,1.8,1.8,1.4065868431217907,0.375,0.37,1.0877192982456139,0.55,1.85,11.364753700956031,0.5183333333333333,2.2523809523809524,56.30952380952381,1.0523809523809524,26.30952380952381,0.5380952380952381,13.452380952380953
9.925812003283816,0.5,0.4647058823529412,1.290327380952381,6.117647058823529,1.7647058823529411,3.1802655958603996,0.4764705882352941,0.4647058823529412,1.089075630252101,1.7058823529411764,2.411764705882353,1.430849186041213,0.47058823529411764,0.4647058823529412,1.0147058823529411,0.6470588235294118,1.7058823529411764,10.834612805471988,0.5362745098039216,2.2222222222222223,55.55555555555556,1.3157894736842106,32.89473684210527,0.672514619883041,16.812865497076025
28.855487891165662,0.4944444444444446,0.39444444444444443,1.4901455026455026,16.38888888888889,2.3333333333333335,5.017142527187502,0.4055555555555556,0.3944444444444445,1.0740740740740742,2.0555555555555554,1.2222222222222223,1.3999999999999975,0.4055555555555556,0.39999999999999997,1.0509259259259258,0.6111111111111112,2.3333333333333335,28.855487891165662,0.8333333333333334,2.5238095238095237,63.095238095238095,1.1587301587301588,28.968253968253972,0.5873015873015873,14.682539682539684
8.457689607268145,0.4263157894736842,0.4052631578947368,1.1979949874686717,3.9473684210526314,2.263157894736842,3.4445912299342383,0.42631578947368426,0.4105263157894737,1.1008771929824561,1.3157894736842106,2.4210526315789473,1.410620878877027,0.41578947368421054,0.4157894736842105,1.0464912280701755,0.5263157894736842,2.526315789473684,8.457689607268145,0.44674185463659144,2.0052083333333335,50.130208333333336,1.1666666666666667,29.166666666666668,0.5833333333333334,14.583333333333334
11.28439746358224,0.44705882352941184,0.4294117647058824,1.2710084033613445,5.352941176470588,2.588235294117647,2.8559424628704053,0.44705882352941173,0.4294117647058824,1.1064425770308124,1.411764705882353,2.5294117647058822,1.4000000000000032,0.4411764705882353,0.43529411764705883,1.0313725490196077,0.5882352941176471,3.176470588235294,11.28439746358224,0.48085901027077493,1.949438202247191,48.735955056179776,1.2640449438202248,31.60112359550562,0.6179775280898876,15.44943820224719
25.150273670187843,0.4444444444444444,0.4333333333333333,1.4873015873015873,13.166666666666666,2.1666666666666665,2.956723646805871,0.4444444444444444,0.4388888888888889,1.0842813051146385,1.3333333333333333,2.0,1.4899883171514,0.4388888888888889,0.4388888888888889,1.075108225108225,0.7222222222222222,2.888888888888889,25.150273670187843,0.7685185185185185,1.9505494505494505,48.76373626373626,1.2692307692307692,31.73076923076923,0.6318681318681318,15.796703296703296
7.122547126822162,0.431578947368421,0.4157894736842105,1.3414021164021164,3.263157894736842,2.6315789473684212,3.0749898215217684,0.42105263157894735,0.41578947368421054,1.0597326649958227,1.0,2.1578947368421053,1.4000000000000032,0.42105263157894735,0.42105263157894735,1.0022556390977442,0.42105263157894735,2.4210526315789473,6.995710704956876,0.2305764411027569,1.87434554973822,46.8586387434555,1.162303664921466,29.05759162303665,0.5863874345549738,14.659685863874344
13.026811043020508,0.5,0.48124999999999996,1.380952380952381,6.5625,2.125,2.875763267697314,0.49375,0.48750000000000004,1.0793154761904762,1.5625,3.0625,1.467885875410758,0.49375,0.48750000000000004,1.0317708333333333,0.75,3.0625,13.026811043020508,0.5419642857142857,2.1036585365853657,52.59146341463414,1.4024390243902438,35.0609756097561,0.7073170731707317,17.682926829268293
8.712779568363024,0.51875,0.5,1.2713045634920634,4.75,2.5625,3.418339399626875,0.49999999999999994,0.5,1.01875,1.75,2.5,1.422185518271819,0.5,0.5,0.9817708333333333,0.6875,2.625,8.712779568363024,0.37596726190476193,2.422360248447205,60.55900621118012,1.4099378881987579,35.24844720496895,0.7018633540372671,17.546583850931675
32.983779743935756,0.47777777777777775,0.4,1.4616402116402116,18.5,1.4444444444444444,5.682983004945587,0.4166666666666667,0.4000000000000001,1.0879629629629628,2.388888888888889,1.3888888888888888,1.3999999999999952,0.41111111111111115,0.40555555555555556,1.0416666666666667,0.5555555555555556,2.0555555555555554,34.92400208181433,0.8333333333333334,2.9735449735449735,74.33862433862434,1.1746031746031746,29.365079365079367,0.582010582010582,14.550264550264549
13.30763682926326,0.6076923076923076,0.5615384615384615,1.321947496947497,8.692307692307692,2.076923076923077,3.537767176848391,0.5923076923076923,0.5692307692307692,1.0726495726495726,1.9230769230769231,2.769230769230769,1.4000000000000021,0.5769230769230769,0.5692307692307692,1.0245726495726495,0.7692307692307693,3.3846153846153846,13.30763682926326,0.7081196581196582,2.835714285714286,70.89285714285715,1.6285714285714286,40.714285714285715,0.8142857142857143,20.357142857142858
